manufacturer_id,Make,Model,ModelYear,CampaignNumber,ReportReceivedDate,Component,Summary,ManufacturerGroup,CriticalKeywordFlag
3,ford,F-250,2020,19V633000,28/08/2019,SEATS:FRONT ASSEMBLY:RECLINER,"Ford Motor Company (Ford) is recalling certain 2018-2020 F-150 and 2019-2020 F-250, F-350, F-450, and F-550 Super Duty pickup trucks, and 2018-2019 Ford Explorer, 2019-2020 Expedition, and 2020 Escape vehicles equipped with driver and/or passenger's manual front seat back recliner mechanisms.  Also included are certain 2020 Ford Explorer and Lincoln Aviator vehicles equipped with rear outboard seats and manual seat back recliner mechanisms.  The recliner mechanisms may be missing the third pawl required for seat back strength, resulting in a loose seat back.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard (FMVSS) numbers 202, ""Head Restraints"" and 207, ""Seating Systems.""",domestic,0
3,ford,F-350,2020,19V633000,28/08/2019,SEATS:FRONT ASSEMBLY:RECLINER,"Ford Motor Company (Ford) is recalling certain 2018-2020 F-150 and 2019-2020 F-250, F-350, F-450, and F-550 Super Duty pickup trucks, and 2018-2019 Ford Explorer, 2019-2020 Expedition, and 2020 Escape vehicles equipped with driver and/or passenger's manual front seat back recliner mechanisms.  Also included are certain 2020 Ford Explorer and Lincoln Aviator vehicles equipped with rear outboard seats and manual seat back recliner mechanisms.  The recliner mechanisms may be missing the third pawl required for seat back strength, resulting in a loose seat back.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard (FMVSS) numbers 202, ""Head Restraints"" and 207, ""Seating Systems.""",domestic,0
3,ford,F-350,2020,20V599000,30/09/2020,POWER TRAIN:AXLE ASSEMBLY,"Ford Motor Company (Ford) is recalling certain 2020 F-350 trucks equipped with 7.3L gas engines and ambulance prep packages.  These vehicles were ordered with Wide Track rear axles, but were built with base (narrower) axles.  Depending on the body installed by the body builder, the inner tires on the dual wheel rear axle may contact the body.",domestic,0
3,ford,Expedition,2020,20V366000,23/06/2020,SEATS:MID/REAR ASSEMBLY,"Ford Motor Company (Ford) is recalling certain 2020 Ford Expedition and Lincoln Navigator vehicles.  The attachment bracket for the driver's side second-row seat headrest may not have been sufficiently welded to the seat frame.  As such, these vehicles fail to comply with Federal Motor Vehicle Safety Standard number 202, ""Head Restraints.""",domestic,0
3,ford,Expedition,2020,20V575000,23/09/2020,BACK OVER PREVENTION: SENSING SYSTEM: CAMERA,"Ford Motor Company (Ford) is recalling certain 2020 Ford F-150, F-250, F-350, F-450, F-550, Explorer, Mustang, Transit, Expedition, Escape, Ranger and Edge, and Lincoln Nautilus and Corsair vehicles.  Due to a poor electrical connection, the rearview camera may intermittently display a blank or distorted image.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard (FMVSS) number 111, ""Rear Visibility.""",domestic,0
3,ford,Expedition,2020,20V574000,23/09/2020,SEAT BELTS,Ford Motor Company (Ford) is recalling certain 2020 Expedition vehicles.  The seat belt tension sensor may incorrectly classify a child occupant as an adult.,domestic,1
3,ford,Expedition,2020,20V197000,03/04/2020,POWER TRAIN:AUTOMATIC TRANSMISSION:GEAR POSITION INDICATION (PRNDL),"Ford Motor Company (Ford) is recalling certain 2020 Ranger and F-150 vehicles equipped with 10-speed automatic transmissions and certain 2020 Expedition vehicles equipped with a ""police"" package.  The transmission shift cable lock clip may not be fully seated, allowing the transmission to actually be in a different gear than the gear shift position selected by the driver.",domestic,0
3,ford,Expedition,2020,20V217000,16/04/2020,SEAT BELTS,Ford Motor Company (Ford) is recalling certain 2020 Expedition vehicles.  The front passenger seatbelt buckle's Belt Tension Sensor (BTS) may malfunction and may result in the seat occupant being misclassified.,domestic,1
3,ford,Expedition,2020,20V262000,08/05/2020,ELECTRICAL SYSTEM: INSTRUMENT CLUSTER/PANEL,"Ford Motor Company (Ford) is recalling certain 2020 Ford Expedition and Lincoln Navigator vehicles equipped with camera-only Pre-Collision Assist feature.  Vehicles built with the optional radar-plus-camera Pre-Collision Assist system are not affected.  Due to incorrect coding of interfacing modules, the Pre-Collision Assist feature is not enabled, and the driver cannot access the menu functions necessary to enable the Pre-Collision Assist feature.",domestic,0
3,ford,Expedition,2020,19V633000,28/08/2019,SEATS:FRONT ASSEMBLY:RECLINER,"Ford Motor Company (Ford) is recalling certain 2018-2020 F-150 and 2019-2020 F-250, F-350, F-450, and F-550 Super Duty pickup trucks, and 2018-2019 Ford Explorer, 2019-2020 Expedition, and 2020 Escape vehicles equipped with driver and/or passenger's manual front seat back recliner mechanisms.  Also included are certain 2020 Ford Explorer and Lincoln Aviator vehicles equipped with rear outboard seats and manual seat back recliner mechanisms.  The recliner mechanisms may be missing the third pawl required for seat back strength, resulting in a loose seat back.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard (FMVSS) numbers 202, ""Head Restraints"" and 207, ""Seating Systems.""",domestic,0
3,ford,Expedition,2020,22V250000,14/04/2022,VISIBILITY:WINDSHIELD WIPER/WASHER:LINKAGES,"Ford Motor Company (Ford) is recalling certain 2020-2021 F-150, Expedition, 2020-2022 Super Duty F-250, F-350, F-450, F-550, and 2020-2021 Lincoln Navigator vehicles.  The windshield wiper arms may break, causing the windshield wipers to fail.",domestic,0
3,ford,Expedition,2020,23V420000,09/06/2023,EQUIPMENT:OTHER:OWNERS/SERVICE/OTHER MANUAL,"Ford Motor Company (Ford) is recalling certain 2018-2023 Expedition and Lincoln Navigator vehicles equipped with third-row seating; and 2019-2023 F-Super Duty F-250, F-350, F-450, and F-550 SuperCab vehicles.  The owner's manual does not include instructions for adjusting or removing certain head restraints.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 202, ""Head Restraints.""",domestic,0
3,ford,Expedition,2020,24V099000,09/02/2024,SEAT BELTS:PRETENSIONER,"Ford Motor Company (Ford) is recalling certain 2018-2020 Expedition and Lincoln Navigator vehicles.  The seat belt pretensioner in the driver and/or front passenger seat may inadvertently deploy and lock the seat belt, which will not allow the belt to retract or extend.",domestic,1
3,ford,Expedition,2020,24V852000,08/11/2024,EQUIPMENT:OTHER:LABELS,"Ford Motor Company (Ford) is recalling certain 2020-2025 Explorer, Lincoln Aviator, 2020-2024 Escape, Lincoln Corsair, 2018-2024 F-150, Expedition and Lincoln Navigator vehicles.  The air bag warning label may be missing from the dashboard.  As such, these vehicles fail to comply with the requirement Federal Motor Vehicle Safety Standard number 208, ""Occupant Crash Protection.""",domestic,1
3,ford,Expedition,2020,25V197000,23/05/2025,SEAT BELTS:PRETENSIONER,"Ford Motor Company (Ford) is recalling certain 2018-2020 Expedition and Lincoln Navigator vehicles.  The seat belt pretensioner in the driver and/or front passenger seat may inadvertently lock the seat belt, which will not allow the belt to retract or extend.",domestic,1
3,ford,Expedition,2020,25V346000,23/05/2025,ELECTRICAL SYSTEM:BODY CONTROL MODULE:SOFTWARE,"Ford Motor Company (Ford) is recalling certain 2020 Expedition and Navigator vehicles that were repaired incorrectly under recall 20V262. The Pre-Collision Assist features, such as forward collision warning and automatic emergency braking, are not functional due to a software error.",domestic,0
3,ford,Expedition,2020,25V442000,27/06/2025,BACK OVER PREVENTION:SOFTWARE,"Ford Motor Company (Ford) is recalling certain 2018-2022 Transit Connect, 2019-2020 MKZ, Edge, Continental, F-150, Nautilus, Fusion, 2019-2023 Ranger, Mustang, 2020-2021 EcoSport, Expedition, Navigator, 2020-2022 Escape, F-250 SD, Corsair, 2020-2023 Aviator, Transit, 2020-2024 Explorer, 2021-2024 Bronco Sport, and 2022-2024 Maverick vehicles. A software error may cause the rearview camera to display a blank image, or the image may remain on the display after the backing event has ended.",domestic,0
3,ford,Expedition,2020,25V628000,19/09/2025,ENGINE,Ford Motor Company (Ford) is recalling certain 2020 Expedition and Lincoln Navigator vehicles. A short circuit within the battery junction box can cause an engine fire while driving or parked.,domestic,0
3,ford,Ranger,2020,21V765000,30/09/2021,SEATS:MID/REAR ASSEMBLY,"Ford Motor Company (Ford) is recalling certain 2020-2021 Ranger Super Cab vehicles equipped with rear seats containing fixed head restraints.  The fixed head restraints may interfere with proper installation of certain types of child seats.  Additionally, the child seat may not attach properly to the lower-rear anchors.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 225, ""Child Restraint Anchorage System.""",domestic,0
3,ford,Ranger,2020,21V811000,15/10/2021,SEAT BELTS:FRONT:WEBBING,"Ford Motor Company (Ford) is recalling certain 2019-2021 Ford Ranger Super Cab vehicles.  The front passenger outboard seat belt may not have been assembled properly, allowing the seat belt to be misrouted.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard numbers 208, ""Occupant Crash Protection"" and 209, ""Seat Belt Assemblies.""",domestic,1
3,ford,Ranger,2020,20V575000,23/09/2020,BACK OVER PREVENTION: SENSING SYSTEM: CAMERA,"Ford Motor Company (Ford) is recalling certain 2020 Ford F-150, F-250, F-350, F-450, F-550, Explorer, Mustang, Transit, Expedition, Escape, Ranger and Edge, and Lincoln Nautilus and Corsair vehicles.  Due to a poor electrical connection, the rearview camera may intermittently display a blank or distorted image.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard (FMVSS) number 111, ""Rear Visibility.""",domestic,0
3,ford,Ranger,2020,20V197000,03/04/2020,POWER TRAIN:AUTOMATIC TRANSMISSION:GEAR POSITION INDICATION (PRNDL),"Ford Motor Company (Ford) is recalling certain 2020 Ranger and F-150 vehicles equipped with 10-speed automatic transmissions and certain 2020 Expedition vehicles equipped with a ""police"" package.  The transmission shift cable lock clip may not be fully seated, allowing the transmission to actually be in a different gear than the gear shift position selected by the driver.",domestic,0
3,ford,Ranger,2020,23V379000,26/05/2023,EQUIPMENT:OTHER:LABELS,"Ford Motor Company (Ford) is recalling certain 2022-2023 Bronco, 2023 Super Duty F-250, and 2019-2023 Ranger vehicles.  The Tire and Loading Information (TREAD) label states the incorrect load carrying capacity, which can result in an overloaded vehicle.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 110, ""Tire Selection and Rims.""",domestic,0
3,ford,Ranger,2020,25V442000,27/06/2025,BACK OVER PREVENTION:SOFTWARE,"Ford Motor Company (Ford) is recalling certain 2018-2022 Transit Connect, 2019-2020 MKZ, Edge, Continental, F-150, Nautilus, Fusion, 2019-2023 Ranger, Mustang, 2020-2021 EcoSport, Expedition, Navigator, 2020-2022 Escape, F-250 SD, Corsair, 2020-2023 Aviator, Transit, 2020-2024 Explorer, 2021-2024 Bronco Sport, and 2022-2024 Maverick vehicles. A software error may cause the rearview camera to display a blank image, or the image may remain on the display after the backing event has ended.",domestic,0
3,ford,Ranger,2020,25V685000,10/10/2025,EQUIPMENT:ELECTRICAL:ENGINE BLOCK HEATER,"Ford Motor Company (Ford) is recalling certain 2016-2019 Lincoln MKC, 2016-2023 Explorer, 2019-2020 Fusion, 2019-2024 Ranger, 2020-2022 Lincoln Corsair, Escape, 2021-2024 Bronco, Bronco Sport, and 2022-2024 Maverick vehicles. The engine block heater may crack and develop a coolant leak, causing it to short circuit when the block heater is plugged in.",domestic,0
3,ford,F-550,2020,19V633000,28/08/2019,SEATS:FRONT ASSEMBLY:RECLINER,"Ford Motor Company (Ford) is recalling certain 2018-2020 F-150 and 2019-2020 F-250, F-350, F-450, and F-550 Super Duty pickup trucks, and 2018-2019 Ford Explorer, 2019-2020 Expedition, and 2020 Escape vehicles equipped with driver and/or passenger's manual front seat back recliner mechanisms.  Also included are certain 2020 Ford Explorer and Lincoln Aviator vehicles equipped with rear outboard seats and manual seat back recliner mechanisms.  The recliner mechanisms may be missing the third pawl required for seat back strength, resulting in a loose seat back.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard (FMVSS) numbers 202, ""Head Restraints"" and 207, ""Seating Systems.""",domestic,0
3,ford,F-550,2020,20V099000,21/02/2020,POWER TRAIN:DRIVELINE:DIFFERENTIAL UNIT,"Ford Motor Company (Ford) is recalling certain 2020 F-550 and 2021 E-350 and E-450 vehicles.  The rear axle differential fluid may be below the minimum level, possibly resulting in a failure of the rear axle assembly and driveshaft separation.",domestic,0
3,ford,Edge,2020,20V550000,10/09/2020,POWER TRAIN:AUTOMATIC TRANSMISSION,"Ford Motor Company (Ford) is recalling certain 2019-2020 Edge, Transit Connect and Lincoln MKX and 2020 Escape and Lincoln Corsair vehicles.  The start/stop accumulator endcap may have missing or loose bolts.",domestic,0
3,ford,Edge,2020,20V575000,23/09/2020,BACK OVER PREVENTION: SENSING SYSTEM: CAMERA,"Ford Motor Company (Ford) is recalling certain 2020 Ford F-150, F-250, F-350, F-450, F-550, Explorer, Mustang, Transit, Expedition, Escape, Ranger and Edge, and Lincoln Nautilus and Corsair vehicles.  Due to a poor electrical connection, the rearview camera may intermittently display a blank or distorted image.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard (FMVSS) number 111, ""Rear Visibility.""",domestic,0
3,ford,Edge,2020,21V011000,15/01/2021,POWER TRAIN:DRIVELINE:DRIVESHAFT,"Ford Motor Company (Ford) is recalling certain 2020-2021 Edge, 2020 Lincoln Nautilus and Ford Escape and 2021 Lincoln Corsair and Ford Bronco Sport vehicles.  An inadequate amount of lubricant in the rear drive unit may cause seizure of the rear drive axle.",domestic,0
3,ford,Edge,2020,25V442000,27/06/2025,BACK OVER PREVENTION:SOFTWARE,"Ford Motor Company (Ford) is recalling certain 2018-2022 Transit Connect, 2019-2020 MKZ, Edge, Continental, F-150, Nautilus, Fusion, 2019-2023 Ranger, Mustang, 2020-2021 EcoSport, Expedition, Navigator, 2020-2022 Escape, F-250 SD, Corsair, 2020-2023 Aviator, Transit, 2020-2024 Explorer, 2021-2024 Bronco Sport, and 2022-2024 Maverick vehicles. A software error may cause the rearview camera to display a blank image, or the image may remain on the display after the backing event has ended.",domestic,0
